"";"TournamentName";"TournamentStart";"TournamentEnd";"maxParticipants";"TournamentCountry";"TournamentPostalCode";"TournamentCity";"TournamentStreet";"TournamentPlace";"Rank";"TeamName";"TeamCountry";"TeamCity";"nParticipants";"TournamentID";"TournamentLongitude";"TournamentLatitude";"nParticipations";"TeamID";"TeamLongitude";"TeamLatitude"
"18";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";2;"Rosar Mortis";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;1;367;13,3888599;52,5170365
"19";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";3;"Jugg Daniels";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;1;194;13,3888599;52,5170365
"20";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";4;"DSF";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;2;104;13,3888599;52,5170365
"21";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";5;"Falco jugger";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;53;112;13,3888599;52,5170365
"22";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";6;"Skull!";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;36;393;13,3888599;52,5170365
"23";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";7;"J-Team Lippstadt";"Deutschland";"Lippstadt";10;3;13,4446174;52,5294363;28;192;8,347194;51,6747074
"24";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";8;"BlutgrÃÂ¤tsche";"Deutschland";"LÃ¼beck";10;3;13,4446174;52,5294363;25;46;10,684738;53,866444
"25";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";9;"!llukS";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;7;272;13,3888599;52,5170365
"26";"3. Berliner Juggerpokal";2009-04-25 11:00:00;2009-04-26 16:00:00;0;"Deutschland";"12049";"Berlin";"Danziger StraÃe";"Volkspark Friedrichshain";10;"Falcones44";"Deutschland";"Berlin";10;3;13,4446174;52,5294363;1;113;13,3888599;52,5170365
"27";"1. School's Out der OGS";2009-05-03 10:00:00;2009-05-03 17:00:00;4;"Deutschland";"24589";"Nortorf";"Marienburger StraÃe 47-49";"SportgelÃ¤nde der OGS";1;"Last Man Standing";"Deutschland";"Hamburg";4;4;9,8450968;54,166312;33;265;10,000654;53,550341
"28";"1. School's Out der OGS";2009-05-03 10:00:00;2009-05-03 17:00:00;4;"Deutschland";"24589";"Nortorf";"Marienburger StraÃe 47-49";"SportgelÃ¤nde der OGS";2;"Flash Bones";"Deutschland";"Nortorf";4;4;9,8450968;54,166312;1;124;9,8559648;54,1684689
"29";"1. School's Out der OGS";2009-05-03 10:00:00;2009-05-03 17:00:00;4;"Deutschland";"24589";"Nortorf";"Marienburger StraÃe 47-49";"SportgelÃ¤nde der OGS";3;"Fischkoppkrieger";"Deutschland";"Kiel";4;4;9,8450968;54,166312;42;119;10,1371858;54,3216753
"30";"1. School's Out der OGS";2009-05-03 10:00:00;2009-05-03 17:00:00;4;"Deutschland";"24589";"Nortorf";"Marienburger StraÃe 47-49";"SportgelÃ¤nde der OGS";4;"Dragon Sport";"Deutschland";"Nortorf";4;4;9,8450968;54,166312;1;101;9,8559648;54,1684689
"31";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";1;"Last Man Standing";"Deutschland";"Hamburg";15;5;10,4401006536605;53,78423965;33;265;10,000654;53,550341
"32";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";2;"Living Undeads";"Deutschland";"Hannover";15;5;10,4401006536605;53,78423965;52;271;9,7385532;52,3744779
"33";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";3;"GAG";"Deutschland";"Berlin";15;5;10,4401006536605;53,78423965;34;140;13,3888599;52,5170365
"34";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";4;"Spalter";"Deutschland";"Hannover";15;5;10,4401006536605;53,78423965;27;397;9,7385532;52,3744779
"35";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";5;"Torpedo Tortuga";"Deutschland";"Hamburg";15;5;10,4401006536605;53,78423965;15;436;10,000654;53,550341
"36";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";6;"Cruenta Clava";"Deutschland";"LÃ¼neburg";15;5;10,4401006536605;53,78423965;9;66;10,4078555;53,248706
"37";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";7;"J-Team Lippstadt";"Deutschland";"Lippstadt";15;5;10,4401006536605;53,78423965;28;192;8,347194;51,6747074
"38";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";8;"Crash Kids";"Deutschland";"LÃ¼neburg";15;5;10,4401006536605;53,78423965;10;64;10,4078555;53,248706
"39";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";9;"BlutgrÃÂ¤tsche";"Deutschland";"LÃ¼beck";15;5;10,4401006536605;53,78423965;25;46;10,684738;53,866444
"40";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";10;"Zela";"Deutschland";"Bad Oldesloe";15;5;10,4401006536605;53,78423965;2;468;10,3733692;53,8096562
"41";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";11;"Blackout";"Deutschland";"GÃ¶ttingen";15;5;10,4401006536605;53,78423965;21;40;9,9352051;51,5327604
"42";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";12;"Kleintierrevolte";"Deutschland";"Oldenburg";15;5;10,4401006536605;53,78423965;5;254;8,2146017;53,1389753
"43";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";13;"Kampf Keiler";"Deutschland";"Oldenburg";15;5;10,4401006536605;53,78423965;21;244;8,2146017;53,1389753
"44";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";14;"Cranium Hunters";"Deutschland";"LÃ¼neburg";15;5;10,4401006536605;53,78423965;9;63;10,4078555;53,248706
"45";"4. Schleswig-Holstein Meisterschaft";2009-05-09 10:00:00;2009-05-10 16:00:00;0;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";15;"Captura";"Deutschland";"LÃ¼neburg";15;5;10,4401006536605;53,78423965;11;52;10,4078555;53,248706
"46";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";2;"Rigor Mortis";"Deutschland";"Berlin";8;6;7,8238526;48,0138942;59;359;13,3888599;52,5170365
"47";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";2;"Hobbiz";"Deutschland";"Heidelberg";8;6;7,8238526;48,0138942;54;175;8,694724;49,4093582
"48";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";3;"GAG";"Deutschland";"Berlin";8;6;7,8238526;48,0138942;34;140;13,3888599;52,5170365
"49";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";4;"J-Team Lippstadt";"Deutschland";"Lippstadt";8;6;7,8238526;48,0138942;28;192;8,347194;51,6747074
"50";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";5;"Gossenhauer";"Deutschland";"Freiburg";8;6;7,8238526;48,0138942;37;149;13,3428889;50,9169415
"51";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";6;"Pink Pain";"Deutschland";"Darmstadt";8;6;7,8238526;48,0138942;68;333;8,651177;49,872775
"52";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";7;"Gossenhobbiz";"Deutschland";"Freiburg";8;6;7,8238526;48,0138942;1;152;13,3428889;50,9169415
"53";"7. Badische Meisterschaft";2009-05-23 11:00:00;2009-05-23 20:00:00;0;"Deutschland";"79110";"Freiburg";"FalkenbergerstraÃe 21";"Bolzplatz bei Ãkostation";8;"Der Mob";"Deutschland";"SaarbrÃ¼cken";8;6;7,8238526;48,0138942;7;72;6,996379;49,234362
"54";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";1;"Rigor Mortis";"Deutschland";"Berlin";7;7;11,5836561;50,9180893;59;359;13,3888599;52,5170365
"55";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";2;"J-Team Lippstadt";"Deutschland";"Lippstadt";7;7;11,5836561;50,9180893;28;192;8,347194;51,6747074
"56";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";3;"Zonenkinder";"Deutschland";"Jena";7;7;11,5836561;50,9180893;82;472;11,5879359;50,9281717
"57";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";4;"Falco jugger";"Deutschland";"Berlin";7;7;11,5836561;50,9180893;53;112;13,3888599;52,5170365
"58";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";5;"Trollfaust";"Deutschland";"Paderborn";7;7;11,5836561;50,9180893;7;439;8,76486977817756;51,71895955
"59";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";6;"Amazonenkinder";"Deutschland";"Jena";7;7;11,5836561;50,9180893;34;12;11,5879359;50,9281717
"60";"2. ThÃÂ¼ringer Meisterschaft";2009-06-06 10:00:00;2009-06-07 20:00:00;0;"Deutschland";"07743";"Jena";"An der Oberaue 1";"Jena";7;"Jugg Noris";"Deutschland";"NÃ¼rnberg";7;7;11,5836561;50,9180893;1;228;12,9118642;48,3619187
"61";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";1;"Rigor Mortis";"Deutschland";"Berlin";23;8;10,3892677;53,2611468;59;359;13,3888599;52,5170365
"62";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";2;"GAG";"Deutschland";"Berlin";23;8;10,3892677;53,2611468;34;140;13,3888599;52,5170365
"63";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";3;"Cruenta Clava";"Deutschland";"LÃ¼neburg";23;8;10,3892677;53,2611468;9;66;10,4078555;53,248706
"64";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";4;"Torpedo Tortuga";"Deutschland";"Hamburg";23;8;10,3892677;53,2611468;15;436;10,000654;53,550341
"65";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";5;"J-Team Lippstadt";"Deutschland";"Lippstadt";23;8;10,3892677;53,2611468;28;192;8,347194;51,6747074
"66";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";6;"Last Man Standing";"Deutschland";"Hamburg";23;8;10,3892677;53,2611468;33;265;10,000654;53,550341
"67";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";7;"Living Undeads";"Deutschland";"Hannover";23;8;10,3892677;53,2611468;52;271;9,7385532;52,3744779
"68";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";8;"Crash Kids";"Deutschland";"LÃ¼neburg";23;8;10,3892677;53,2611468;10;64;10,4078555;53,248706
"69";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";9;"W.W.S.A.J";"Deutschland";"Hannover";23;8;10,3892677;53,2611468;14;467;9,7385532;52,3744779
"70";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";10;"Trollfaust";"Deutschland";"Paderborn";23;8;10,3892677;53,2611468;7;439;8,76486977817756;51,71895955
"71";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";11;"BlutgrÃÂ¤tsche";"Deutschland";"LÃ¼beck";23;8;10,3892677;53,2611468;25;46;10,684738;53,866444
"72";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";12;"Skull!";"Deutschland";"Berlin";23;8;10,3892677;53,2611468;36;393;13,3888599;52,5170365
"73";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";13;"Kleintierrevolte";"Deutschland";"Oldenburg";23;8;10,3892677;53,2611468;5;254;8,2146017;53,1389753
"74";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";14;"Spalter";"Deutschland";"Hannover";23;8;10,3892677;53,2611468;27;397;9,7385532;52,3744779
"75";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";15;"Kampf Keiler";"Deutschland";"Oldenburg";23;8;10,3892677;53,2611468;21;244;8,2146017;53,1389753
"76";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";16;"Blackout";"Deutschland";"GÃ¶ttingen";23;8;10,3892677;53,2611468;21;40;9,9352051;51,5327604
"77";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";17;"Wadenbeisser";"Deutschland";"LÃ¼beck";23;8;10,3892677;53,2611468;6;454;10,684738;53,866444
"78";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";18;"Fischkoppkrieger";"Deutschland";"Kiel";23;8;10,3892677;53,2611468;42;119;10,1371858;54,3216753
"79";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";19;"Tollwut";"Deutschland";"Oldenburg";23;8;10,3892677;53,2611468;25;428;8,2146017;53,1389753
"80";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";20;"Cranium Hunters";"Deutschland";"LÃ¼neburg";23;8;10,3892677;53,2611468;9;63;10,4078555;53,248706
"81";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";21;"FrostwÃÂ¶lfe";"Deutschland";"Oldenburg";23;8;10,3892677;53,2611468;3;138;8,2146017;53,1389753
"82";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";22;"Captura";"Deutschland";"LÃ¼neburg";23;8;10,3892677;53,2611468;11;52;10,4078555;53,248706
"83";"2. Niedersachsen Meisterschaft";2009-06-12 15:00:00;2009-06-14 16:00:00;0;"Deutschland";"21339";"LÃ¼neburg";"Ebelingweg 2";"LÃ¼neburg";23;"Awesome Pirates";"Deutschland";"Leer";23;8;10,3892677;53,2611468;23;24;7,46314680378176;53,2473626
"84";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";1;"GAG";"Deutschland";"Berlin";8;9;12,4967105;49,6400456;34;140;13,3888599;52,5170365
"85";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";2;"Hobbiz";"Deutschland";"Heidelberg";8;9;12,4967105;49,6400456;54;175;8,694724;49,4093582
"86";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";3;"Drachenblut";"Deutschland";"Waidhaus";8;9;12,4967105;49,6400456;19;97;12,4965684;49,6411504
"87";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";4;"Hobbiz Durst";"Deutschland";"Heidelberg";8;9;12,4967105;49,6400456;1;176;8,694724;49,4093582
"88";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";5;"Gossenhoschis";"Deutschland";"Freiburg";8;9;12,4967105;49,6400456;1;153;13,3428889;50,9169415
"89";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";5;"Zonenkinder";"Deutschland";"Jena";8;9;12,4967105;49,6400456;82;472;11,5879359;50,9281717
"90";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";5;"Falco jugger";"Deutschland";"Berlin";8;9;12,4967105;49,6400456;53;112;13,3888599;52,5170365
"91";"10. Bayerische Meisterschaft";2009-06-20 10:00:00;2009-06-21 00:00:00;12;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";5;"Rigor Mortis";"Deutschland";"Berlin";8;9;12,4967105;49,6400456;59;359;13,3888599;52,5170365
"92";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";1;"GAG";"Deutschland";"Berlin";20;10;8,3337762;51,6721709;34;140;13,3888599;52,5170365
"93";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";2;"Rigor Mortis";"Deutschland";"Berlin";20;10;8,3337762;51,6721709;59;359;13,3888599;52,5170365
"94";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";3;"Last Man Standing";"Deutschland";"Hamburg";20;10;8,3337762;51,6721709;33;265;10,000654;53,550341
"95";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";4;"Cruenta Clava";"Deutschland";"LÃ¼neburg";20;10;8,3337762;51,6721709;9;66;10,4078555;53,248706
"96";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";5;"W.W.S.A.J";"Deutschland";"Hannover";20;10;8,3337762;51,6721709;14;467;9,7385532;52,3744779
"97";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";6;"5.0 Party Crew";"Deutschland";"LÃ¼neburg";20;10;8,3337762;51,6721709;3;3;10,4078555;53,248706
"98";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";7;"Schergen von Monasteria";"Deutschland";"MÃ¼nster";20;10;8,3337762;51,6721709;34;378;7,6251879;51,9625101
"99";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";8;"Living Undeads";"Deutschland";"Hannover";20;10;8,3337762;51,6721709;52;271;9,7385532;52,3744779
"100";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";9;"Trollfaust";"Deutschland";"Paderborn";20;10;8,3337762;51,6721709;7;439;8,76486977817756;51,71895955
"101";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";10;"J-Team Lippstadt";"Deutschland";"Lippstadt";20;10;8,3337762;51,6721709;28;192;8,347194;51,6747074
"102";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";11;"Kampf Keiler";"Deutschland";"Oldenburg";20;10;8,3337762;51,6721709;21;244;8,2146017;53,1389753
"103";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";12;"Mighty Juggs";"Deutschland";"Lippstadt";20;10;8,3337762;51,6721709;13;286;8,347194;51,6747074
"104";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";13;"SturmwÃÂ¶lfe";"Deutschland";"Bielefeld";20;10;8,3337762;51,6721709;25;407;8,60709241553391;52,04254155
"105";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";14;"Tollwut";"Deutschland";"Oldenburg";20;10;8,3337762;51,6721709;25;428;8,2146017;53,1389753
"106";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";15;"Cervisia Ultima";"Deutschland";"Duisburg";20;10;8,3337762;51,6721709;35;53;6,759562;51,434999
"107";"2. WestfÃÂ¤lische Meisterschaft";2009-07-04 10:00:00;2009-07-05 15:00:00;0;"Deutschland";"59555";"Lippstadt";"Udener Str.";"Jahn-Sportplatz in Lippstadt";16;"Kleintierrevolte";"Deutschland";"Oldenburg";20;10;8,3337762;51,6721709;5;254;8,2146017;53,1389753
